Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Cushion,"$1,811",0.90,Very Good,J,SI1,Jan 5
Cushion,"$1,811",0.75,Very Good,H,SI1,Jan 5
Cushion,"$1,825",0.80,Very Good,H,SI1,Jan 6
Cushion,"$1,825",0.90,Very Good,K,SI1,Jan 5
Cushion,"$1,829",1.00,Very Good,K,SI1,Jan 6
Cushion,"$1,830",0.90,Very Good,I,SI2,Jan 6
Cushion,"$1,832",0.70,Very Good,G,VS2,Jan 5
Cushion,"$1,832",0.70,Very Good,D,VS1,Jan 6
Cushion,"$1,832",0.70,Very Good,G,VS2,Jan 5
Cushion,"$1,833",0.82,Very Good,J,VS2,Jan 6
Cushion,"$1,834",1.01,Very Good,K,VS1,Jan 6
Cushion,"$1,834",0.93,Very Good,J,SI1,Jan 5
Cushion,"$1,842",0.61,Very Good,E,VS2,Jan 5
Cushion,"$1,855",0.90,Very Good,I,SI2,Jan 5
Cushion,"$1,856",0.70,Very Good,F,VS2,Jan 6
Cushion,"$1,860",0.90,Very Good,H,SI2,Jan 5
Cushion,"$1,867",0.80,Very Good,G,VVS1,Jan 6
Cushion,"$1,868",0.63,Very Good,D,VVS2,Jan 5
Cushion,"$1,870",0.80,Very Good,H,VVS1,Jan 6
Cushion,"$1,885",0.70,Very Good,D,SI1,Jan 5
Cushion,"$1,891",0.92,Very Good,E,SI2,Jan 6
Cushion,"$1,891",0.70,Very Good,F,SI2,Jan 5
Cushion,"$1,891",0.70,Very Good,I,VS2,Jan 5
Cushion,"$1,891",0.70,Very Good,F,SI2,Jan 5
Cushion,"$1,896",0.80,Very Good,I,VVS2,Jan 5
Cushion,"$1,898",0.80,Very Good,G,IF,Jan 6
Cushion,"$1,898",0.80,Very Good,H,SI1,Jan 5
Cushion,"$1,900",1.05,Very Good,K,SI2,Jan 6
Cushion,"$1,912",0.74,Very Good,G,VVS1,Jan 6
Cushion,"$1,924",0.80,Very Good,H,VS1,Jan 5
