Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Emerald,$934,0.50,Very Good,I,IF,Jan 5
Emerald,$934,0.52,Very Good,I,VVS1,Jan 6
Emerald,$935,0.50,Very Good,I,VS2,Jan 6
Emerald,$936,0.53,Very Good,I,VVS2,Jan 6
Emerald,$940,0.50,Very Good,I,VVS2,Jan 6
Emerald,$940,0.52,Very Good,H,VVS1,Jan 6
Emerald,$940,0.53,Very Good,G,VS2,Jan 6
Emerald,$940,0.58,Very Good,H,VVS2,Jan 6
Emerald,$940,0.52,Very Good,F,VVS2,Jan 6
Emerald,$940,0.45,Very Good,E,VVS1,Jan 6
Emerald,$940,0.54,Very Good,J,VVS1,Jan 6
Emerald,$949,0.50,Very Good,I,VVS2,Jan 6
Emerald,$950,0.52,Very Good,F,VVS2,Jan 6
Emerald,$950,0.49,Very Good,F,VS1,Jan 6
Emerald,$950,0.51,Very Good,D,VS2,Jan 6
Emerald,$950,0.50,Very Good,H,VS2,Jan 6
Emerald,$952,0.36,Very Good,D,IF,Jan 5
Emerald,$952,0.50,Very Good,G,VS2,Jan 5
Emerald,$952,0.41,Very Good,D,VVS1,Jan 6
Emerald,$952,0.40,Very Good,D,VVS1,Jan 6
Emerald,$952,0.50,Very Good,G,VS2,Jan 5
Emerald,$953,0.50,Very Good,D,VS2,Jan 5
Emerald,$957,0.50,Very Good,H,VVS2,Jan 6
Emerald,$957,0.50,Very Good,H,VVS2,Jan 6
Emerald,$958,0.45,Very Good,D,VVS2,Jan 6
Emerald,$960,0.52,Very Good,J,VVS1,Jan 5
Emerald,$960,0.59,Very Good,J,VVS1,Jan 6
Emerald,$960,0.51,Very Good,E,VS1,Jan 6
Emerald,$960,0.51,Very Good,G,VVS2,Jan 6
Emerald,$960,0.62,Very Good,H,SI1,Jan 6
Emerald,$960,0.50,Very Good,F,VS1,Jan 6
Emerald,$962,0.50,Very Good,I,VVS2,Jan 6
Emerald,$964,0.54,Very Good,I,VS1,Jan 6
Emerald,$965,0.50,Very Good,E,VS2,Jan 5
Emerald,$965,0.50,Very Good,H,VVS2,Jan 6
Emerald,$965,0.50,Very Good,G,VVS2,Jan 5
Emerald,$965,0.50,Very Good,E,VS2,Jan 5
Emerald,$966,0.50,Very Good,I,VVS1,Jan 6
Emerald,$968,0.50,Very Good,H,VS1,Jan 6
Emerald,$968,0.45,Very Good,D,VVS1,Jan 5
Emerald,$969,0.50,Very Good,J,VS1,Jan 5
Emerald,$969,0.52,Very Good,H,VVS2,Jan 6
Emerald,$969,0.53,Very Good,H,VVS2,Jan 6
Emerald,$970,0.50,Very Good,G,VS1,Jan 6
Emerald,$970,0.51,Very Good,H,VS1,Jan 6
